,name,time,brand,post,date,car name,location,posted,thanked
568, blueather , 22:00 ,BHPian," Quote: Originally Posted by delusional_fool I have I20 Sportz diesel variant and was provided only one remote key and a mechanical key. Oh ok. Thank you so much for your response. Seems like I was worried unnecessary. If you don't mind me asking, can you share your experience of i20 diesel? Did you face any DPF issues?", 20th December 2022,hyundai-grand-i20,Lucknow,74,208
569, delusional_fool , 12:28 ,BHPian," Quote: Originally Posted by blueather If you don't mind me asking, can you share your experience of i20 diesel? Did you face any DPF issues? I have driven only 9K KMs (in ~1.5 years) and has been fuss free so far. No DPF issues since 80% of my usage has been in highways. Overall a positive experience and I like a lot of things it offers - Refined and decently powerful engine, slick 6 speed gearbox, light clutch and decent steering. Rear wiper, driver seat under thigh support and cruise control (it is now available in sportz I believe) are the only things that I miss with sportz variant.", 22nd December 2022,hyundai-grand-i20,Chennai,46,172
570, sanjubaba , 19:25 ,BHPian,"Hello, I have a question on IVT .. Is it recommended to put the car in P mode when stopped at signal and if Yes, why? Will that improve mileage ? Thanks in advance.", 7th January 2023,hyundai-grand-i20,Pune,125,57
571, ButterChicken , 16:00 ,Newbie," Quote: Is it recommended to put the car in P mode when stopped at signal and if Yes, why? Will that improve mileage? From my understanding, `P` essentially locks the transmission and avoids rolling away, and accidental gear changes - useful only when you're getting out of the vehicle. When stopping at signals, N should suffice. You can apply the handbrake as well, if on a slope. There shouldn't be any difference in mileage between N and P, however, you'll notice a difference in either of these, vs staying in D and depressing the brake pedal ", 10th January 2023,hyundai-grand-i20,Bangalore,7,4
572, Revvatron , 20:33 ,BHPian,"Hello, I have all new I20 sportz model which comes with TPMS. Couple of days back I got nitrogen air filled in my tyres from petrol pump(Front:34 psi, Rear:32 psi). But in the dashboard it is displayed as Front: 38 psi and Rear : 36psi. At first I thought the tpms sensor might need some time to refresh so I ignored it. Although next day too it was showing the same reading so I got the tyre pressure checked again at local puncture shop. But there the reading was matching with what I got at petrol pump(Front : 34psi, Rear: 32psi). For some reason the tpms is displaying extra(+4 psi) tyre pressure. Has anyone faced this, if so what is the solution? Can we reset the tpms in any way?", 17th January 2023,hyundai-grand-i20,Hyderabad,204,485
573, Potenza , 22:50 ,BHPian," Quote: Originally Posted by Revvatron For some reason the tpms is displaying extra(+4 psi) tyre pressure. Has anyone faced this, if so what is the solution? Can we reset the tpms in any way? Welcome to the Temperamental world of Hyundais TPMS. I am assuming your car is fairly new. If yes, in a few months you will get used to weird readings from the TPMS sensors. After having used an i20 since launch in Oct 2020, these are my observations. Hope they will be useful to you: 1. On most occasions the tyre pressure gauge from pumps/tyre shops/your own device will not agree with the TPMS. There will always be a variation. In my 2 plus years of car ownership Ive never had a time when the readings have been the same. Always had a pressure difference of a psi or two, at least. 2. On most occasions, two different pressure gauges will agree with each other but not with the TPMS. 3. The TPMS pressure displayed fluctuates with changing temperature. I can understand air expands/contracts etc but I didnt think that 30psi displayed early morning can become 35/37psi at 2pm in the afternoon. If so much variation happens then its an eye-opener for me. 4. The above temperature related change also means that sometimes in cold conditions your TPMS warning lamp will light up because of a perceived pressure drop. In such cases you will have to reset the sensor by cranking up the pressure in that tyre and then reducing it back again. 5. In order to mitigate the problem in Point 4, always fill air when the ambient temperature is not at its peak i.e. early morning or late evening. If your tires are cold but its afternoon then its not a good time to fill air. 6. Forget about the TPMS readings. Fill air from a trusted tyre shop/pump. Have your own pressure gauge which you know is accurate, and use the TPMS just as a low pressure warning in case of a puncture. I dont know if the sensors can be calibrated. Maybe they can, if yes it would be great if someone could give a bit more information about it.", 22nd January 2023,hyundai-grand-i20,MH02/MH12,128,466
574, Revvatron , 14:54 ,BHPian," Quote: Originally Posted by Potenza Welcome to the Temperamental world of Hyundais TPMS. I am assuming your car is fairly new. If yes, in a few months you will get used to weird readings from the TPMS sensors. Thanks for the info. Yes you are right, my vehicle is 3 months old and didn't had any misreadings in the first 3 months. The difference has reduced to +2psi from +4psi in TPMS although no such difference when I checked at the petrol pump. I guess it is slowly self correcting", 23rd January 2023,hyundai-grand-i20,Hyderabad,204,485
575, Potenza , 22:25 ,BHPian,"So after almost 20,000 km since our i20 came home in November 2020, here are a few examples of the kind of fuel efficiency that one can expect from the car. Model: i20 Turbo DCT- Asta (O)- November 2020. 1. The best figure till date: This is the best I've got but this was after starting the drive from Lonavala City and coming down the ghat till the food mall. Obviously since it was a downhill drive it was with a light foot and for a very short while. However, it must also be noted that this was after the car caught in bumper-bumper traffic for the first fifteen minutes. That explains the 42 minutes taken. 2. Mahabaleshwar to Mumbai drive: The most representative highway figure. I regularly get similar figures on all my highway drives. 3. Typical Pune to Mumbai Drive: A typical expressway drive figure. Pune to Mumbai being mostly downhill, the Fuel Efficiency is around this figure. For Mumbai to Pune it drops to around 16.5 kpl. And finally, the worst fuel efficiency figure delivered by my car till date. This happened on a day I got caught up in the most miserable traffic I've ever encountered in Mumbai. This figure is not the car's fault. I am just putting it there as an example of what traffic can do to fuel efficiency. ", 23rd January 2023,hyundai-grand-i20,MH02/MH12,128,466
576, JShah , 10:56 ,BHPian,"Thank you for sharing, Just curious to know what would be the average city driving mileage figures for Mumbai Or Pune in a Turbo DCT. [quote=Potenza;5481539]So after almost 20,000 km since our i20 came home in November 2020, here are a few examples of the kind of fuel efficiency that one can expect from the car. Model: i20 Turbo DCT- Asta (O)- November 2020.", 28th January 2023,hyundai-grand-i20,Coimbatore,64,216
577, TusharK , 10:41 ,Senior - BHPian,"Hyundai i20 1.0L turbo-petrol iMT variants discontinued Hyundai has rejigged the i20 variant line-up. It no longer offers the clutchless iMT option with the 1.0-litre turbo-petrol engine. It will now be available with a 7-speed dual-clutch transmission only. Hyundai also revised the prices of the i20 range. Customers will have to shell out Rs 21,500 more for the turbo-petrol variants. Prices of the 1.2-litre petrol variants have also increased. The Magna and Sportz trim costs Rs 11,500 more and the prices of the Asta and Asta (O) variants have gone up by Rs 16,000. The Hyundai i20 is available in four trim levels. Customers can choose from a 1.2-litre naturally aspirated petrol engine that makes 82 BHP and 115 Nm, a 1.0-litre turbo-petrol that puts out 118 BHP and 172 Nm and a 1.5-litre diesel producing 99 BHP and 240 Nm. While the petrol engines come with either a 5-speed manual, IVT or 7-speed DCT, the diesel version gets a 6-speed manual gearbox. Link to Team-BHP News", 30th January 2023,hyundai-grand-i20,Pune,"6,148","54,806"
578, MithunSathianat , 11:23 ,BHPian,"Got the delivery of my i20 N Line DCT Starry Night during second week of January. Booking was made towards end of December. Received 2023 Jan model. Initially the booking was made for ASTA O DCT. I was sure that there would be price hike in Jan/Feb. So I asked the dealer to contact me if they get fresh stock of ASTA O DCT or N Line N8 DCT which ever comes earlier. Luckily, within a week I got a call from dealership that they are expecting N8 in 2 days as it has shipped from the plant. So, with no doubts I proceeded with N8 DCT. Ex-showroom: 11,95,500 Road Tax and Registration (Kerala) : 1,56,270 TCS: 11,955 Extended Warranty (4th and 5th Year/ 60k kms) : 10,286 Shield of Trust: 12,999 Insurance Purchased online: 26,000 Did not chose any accessories from showroom. ", 30th January 2023,hyundai-grand-i20,KL-07,165,631
